case:concept:name|concept:name|start_timestamp|time:timestamp|partner|costs
13|be020 [Transportation] (12hhf5x)|2022-05-11 02:54:24.729168|2022-05-11 04:01:41.134529|None|{'material': 0.0, 'personal': 0.0, 'transport': 84.90507911847872, 'vertrieb': 0.0, 'equipment': 0.0}
13|be019 [AC_Adjust] (1qemd4m)|2022-05-15 22:35:14.240901|2022-05-15 23:36:16.396288|None|{'material': 0.0, 'personal': 16.487218984143627, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
13|be019 [Fix] (05jz7a1)|2022-05-15 23:42:13.935949|2022-05-16 00:43:51.170569|None|{'material': 0.0, 'personal': 18.20213105218448, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
13|be021 [Transportation] (1di9wod)|2022-05-11 04:01:41.242529|2022-05-11 05:01:09.385562|None|{'material': 0.0, 'personal': 0.0, 'transport': 103.56939666390993, 'vertrieb': 0.0, 'equipment': 0.0}
13|be020 [AC_Adjust] (0wt6kuc)|2022-05-15 22:35:14.240901|2022-05-15 23:33:45.326184|None|{'material': 0.0, 'personal': 15.072534297997796, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
13|be020 [Fix] (1pdn5qw)|2022-05-15 23:39:40.959539|2022-05-16 00:36:56.972771|None|{'material': 0.0, 'personal': 14.134951801427622, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
13|be022 [Transportation] (02r9vu4)|2022-05-11 05:01:09.493562|2022-05-11 06:09:13.020956|None|{'material': 0.0, 'personal': 0.0, 'transport': 105.00351325069829, 'vertrieb': 0.0, 'equipment': 0.0}
13|be021 [AC_Adjust] (15ute94)|2022-05-15 22:35:14.240901|2022-05-15 23:35:39.121757|None|{'material': 0.0, 'personal': 15.713865185986435, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
13|be021 [Fix] (0q0301q)|2022-05-15 23:41:41.325477|2022-05-16 00:41:27.585547|None|{'material': 0.0, 'personal': 18.685544596710002, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
13|be023 [Transportation] (19pabpl)|2022-05-11 06:09:13.128956|2022-05-11 07:14:01.583151|None|{'material': 0.0, 'personal': 0.0, 'transport': 110.69761168193081, 'vertrieb': 0.0, 'equipment': 0.0}
13|be022 [AC_Adjust] (0vvluzm)|2022-05-15 22:35:14.240901|2022-05-15 23:33:03.298273|None|{'material': 0.0, 'personal': 15.579695099999356, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
13|be022 [Fix] (17b50pu)|2022-05-15 23:39:10.821306|2022-05-16 00:31:09.590122|None|{'material': 0.0, 'personal': 15.524781981142173, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
13|be023 [AC_Adjust] (19wkg03)|2022-05-15 22:35:14.240901|2022-05-15 23:33:14.813067|None|{'material': 0.0, 'personal': 13.613507610908824, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
13|be023 [Fix] (0x4q7kw)|2022-05-15 23:39:35.464246|2022-05-16 00:41:42.251086|None|{'material': 0.0, 'personal': 15.417206446053967, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
13| (End)|2022-05-16 00:50:39.096694|2022-05-16 00:50:39.132694||{'total': 0.0}
14|start (03s352c)|2022-05-10 09:24:06.190886|2022-05-10 09:24:06.226886|None|{'total': 0.0}
14|be001 [Transportation] (1arizjy)|2022-05-10 09:24:06.334886|2022-05-10 10:33:28.353078|None|{'material': 0.0, 'personal': 0.0, 'transport': 121.43063838776112, 'vertrieb': 0.0, 'equipment': 0.0}
14|be002 [Transportation] (168fptf)|2022-05-10 09:24:06.334886|2022-05-10 10:29:13.002822|None|{'material': 0.0, 'personal': 0.0, 'transport': 86.86556032379389, 'vertrieb': 0.0, 'equipment': 0.0}
14|be001 [Form] (1mjnx0a)|2022-05-10 10:33:28.461078|2022-05-10 21:40:34.205541|None|{'material': 36.13906442764865, 'personal': 80.26449105715295, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be001 [Reinforce] (13yzgaq)|2022-05-10 22:44:44.347683|2022-05-11 00:10:11.335317|None|{'material': 11.876105768335297, 'personal': 56.6350943693175, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be003 [Transportation] (1f972w1)|2022-05-10 10:33:28.533078|2022-05-10 11:38:11.184995|None|{'material': 0.0, 'personal': 0.0, 'transport': 92.5352942335156, 'vertrieb': 0.0, 'equipment': 0.0}
14|be001 [Concrete] (13eiy6v)|2022-05-11 01:11:00.654774|2022-05-13 02:05:17.707335|None|{'material': 92.17086850069063, 'personal': 60.02916490248817, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be0045 [Transportation] (1xoqapy)|2022-05-10 11:38:11.292995|2022-05-10 12:43:16.048196|None|{'material': 0.0, 'personal': 0.0, 'transport': 103.253318492136, 'vertrieb': 0.0, 'equipment': 0.0}
14|be002 [Form] (0iiaqxn)|2022-05-13 02:05:17.887335|2022-05-13 13:08:47.240758|None|{'material': 41.41311348929498, 'personal': 63.18563764381445, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be003 [Form] (0iuggzz)|2022-05-13 02:05:17.887335|2022-05-13 15:17:21.908260|None|{'material': 36.997575642743776, 'personal': 60.851453407276914, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be006 [Transportation] (02kxxij)|2022-05-10 12:43:16.156196|2022-05-10 13:52:47.186107|None|{'material': 0.0, 'personal': 0.0, 'transport': 125.38711855872154, 'vertrieb': 0.0, 'equipment': 0.0}
14|be002 [Reinforce] (1lhgiq1)|2022-05-13 14:03:26.320964|2022-05-13 15:19:57.272534|None|{'material': 11.318940109869615, 'personal': 61.6020670869565, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be003 [Reinforce] (0m0k0jc)|2022-05-13 16:14:34.327801|2022-05-13 17:24:46.061057|None|{'material': 12.097915648092735, 'personal': 66.09945992682003, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be002 [Concrete] (0fww053)|2022-05-13 16:18:00.093216|2022-05-15 23:39:41.186170|None|{'material': 83.81907336713084, 'personal': 61.48138561755611, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be003 [Concrete] (14125li)|2022-05-13 18:29:56.783180|2022-05-15 23:51:38.413123|None|{'material': 88.85099210650388, 'personal': 53.44347535765517, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be008 [Transportation] (1t4z8pm)|2022-05-10 13:52:47.294107|2022-05-10 14:52:10.925551|None|{'material': 0.0, 'personal': 0.0, 'transport': 89.29119718487077, 'vertrieb': 0.0, 'equipment': 0.0}
14|be009 [Transportation] (0ailuot)|2022-05-10 14:52:11.033551|2022-05-10 16:00:47.564469|None|{'material': 0.0, 'personal': 0.0, 'transport': 123.24831488888114, 'vertrieb': 0.0, 'equipment': 0.0}
14|be006 [AC_Adjust] (0lc3qvm)|2022-05-15 23:51:38.665123|2022-05-16 00:51:00.916668|None|{'material': 0.0, 'personal': 11.319326202948567, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be0045 [AC_Adjust] (0yu3ix4)|2022-05-15 23:51:38.665123|2022-05-16 00:48:59.972560|None|{'material': 0.0, 'personal': 14.640734770519378, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be010 [Transportation] (0e512lu)|2022-05-10 16:00:47.672469|2022-05-10 17:11:15.084735|None|{'material': 0.0, 'personal': 0.0, 'transport': 93.20650294679966, 'vertrieb': 0.0, 'equipment': 0.0}
14|be006 [Fix] (148puw4)|2022-05-16 00:56:39.155633|2022-05-16 01:57:25.581907|None|{'material': 0.0, 'personal': 13.359640627532674, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be0045 [Fix] (0lfh694)|2022-05-16 00:55:10.719064|2022-05-16 01:53:50.626011|None|{'material': 0.0, 'personal': 15.787557915619782, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be011 [Transportation] (0sw9g98)|2022-05-10 17:11:15.192735|2022-05-10 18:12:48.014905|None|{'material': 0.0, 'personal': 0.0, 'transport': 88.30692895901157, 'vertrieb': 0.0, 'equipment': 0.0}
14|be010 [AC_Adjust] (1f4m7i4)|2022-05-16 02:03:08.026346|2022-05-16 03:03:13.283394|None|{'material': 0.0, 'personal': 14.083904512678824, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be009 [AC_Adjust] (16usk1d)|2022-05-16 02:03:08.026346|2022-05-16 03:05:38.120815|None|{'material': 0.0, 'personal': 15.775478700610625, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be008 [AC_Adjust] (0p135hb)|2022-05-16 02:03:08.026346|2022-05-16 03:03:32.240624|None|{'material': 0.0, 'personal': 18.05527934312331, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be012 [Transportation] (0ef9ec3)|2022-05-10 18:12:48.122905|2022-05-10 19:14:21.090908|None|{'material': 0.0, 'personal': 0.0, 'transport': 105.19650260957741, 'vertrieb': 0.0, 'equipment': 0.0}
14|be010 [Fix] (1rhfk1b)|2022-05-16 03:09:09.048501|2022-05-16 04:09:46.744032|None|{'material': 0.0, 'personal': 13.542322778160385, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be009 [Fix] (0ov7zmi)|2022-05-16 03:10:56.635390|2022-05-16 04:13:44.006317|None|{'material': 0.0, 'personal': 19.434543471505155, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be008 [Fix] (0aidik3)|2022-05-16 03:09:33.990315|2022-05-16 04:09:33.595655|None|{'material': 0.0, 'personal': 15.115173497231186, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be013 [Transportation] (18ywiz5)|2022-05-10 19:14:21.198908|2022-05-10 20:14:29.345066|None|{'material': 0.0, 'personal': 0.0, 'transport': 106.44772213653394, 'vertrieb': 0.0, 'equipment': 0.0}
14|be011 [AC_Adjust] (1cjihaa)|2022-05-16 04:19:31.318922|2022-05-16 05:26:35.420061|None|{'material': 0.0, 'personal': 14.639095816916534, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be012 [AC_Adjust] (0qdjcig)|2022-05-16 04:19:31.318922|2022-05-16 05:28:10.343824|None|{'material': 0.0, 'personal': 17.905802617359896, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be014 [Transportation] (1pvwqs0)|2022-05-10 20:14:29.453066|2022-05-10 21:16:45.501451|None|{'material': 0.0, 'personal': 0.0, 'transport': 87.48580152972316, 'vertrieb': 0.0, 'equipment': 0.0}
14|be011 [Fix] (12zfp1a)|2022-05-16 05:32:35.765896|2022-05-16 06:32:05.533156|None|{'material': 0.0, 'personal': 13.29941334306753, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be012 [Fix] (1laiyry)|2022-05-16 05:34:30.896790|2022-05-16 06:34:08.444252|None|{'material': 0.0, 'personal': 12.800832892017922, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be013 [AC_Adjust] (1t2w2f6)|2022-05-16 04:19:31.318922|2022-05-16 05:19:41.850019|None|{'material': 0.0, 'personal': 14.289304549369755, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be013 [Fix] (0dde9j3)|2022-05-16 05:25:58.832048|2022-05-16 06:27:55.398711|None|{'material': 0.0, 'personal': 13.953279503049423, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be015 [Transportation] (0sbtnfs)|2022-05-10 21:16:45.609451|2022-05-10 22:26:20.362203|None|{'material': 0.0, 'personal': 0.0, 'transport': 98.38001389203286, 'vertrieb': 0.0, 'equipment': 0.0}
14|be014 [AC_Adjust] (142amyw)|2022-05-16 04:19:31.318922|2022-05-16 05:20:27.584745|None|{'material': 0.0, 'personal': 13.200049081488292, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be014 [Fix] (11t8e6c)|2022-05-16 05:26:54.317514|2022-05-16 06:31:21.971168|None|{'material': 0.0, 'personal': 12.927725695008316, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be016 [Transportation] (1fl9lbh)|2022-05-10 22:26:20.470203|2022-05-10 23:35:52.892088|None|{'material': 0.0, 'personal': 0.0, 'transport': 113.82882464274378, 'vertrieb': 0.0, 'equipment': 0.0}
14|be017 [Transportation] (0xpwpmn)|2022-05-10 23:35:53.000088|2022-05-11 00:44:25.163666|None|{'material': 0.0, 'personal': 0.0, 'transport': 90.79959667722402, 'vertrieb': 0.0, 'equipment': 0.0}
14|be015 [AC_Adjust] (0vi1myl)|2022-05-16 06:40:25.831974|2022-05-16 07:40:00.897937|None|{'material': 0.0, 'personal': 15.623793397083489, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be016 [AC_Adjust] (0efv0hq)|2022-05-16 06:40:25.831974|2022-05-16 07:39:33.706470|None|{'material': 0.0, 'personal': 15.198197913773955, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be015 [Fix] (182rs14)|2022-05-16 07:45:47.770287|2022-05-16 08:48:59.020708|None|{'material': 0.0, 'personal': 17.605165111154587, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be016 [Fix] (05lycpx)|2022-05-16 07:45:53.878587|2022-05-16 08:43:48.246594|None|{'material': 0.0, 'personal': 19.574500714279143, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be018 [Transportation] (0b2p3a7)|2022-05-11 00:44:25.271666|2022-05-11 01:45:25.876953|None|{'material': 0.0, 'personal': 0.0, 'transport': 98.43691754991526, 'vertrieb': 0.0, 'equipment': 0.0}
14|be017 [AC_Adjust] (0ck7v5n)|2022-05-16 06:40:25.831974|2022-05-16 07:42:26.715503|None|{'material': 0.0, 'personal': 15.211430270485472, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be017 [Fix] (1jgte7u)|2022-05-16 07:48:21.722779|2022-05-16 08:47:25.670935|None|{'material': 0.0, 'personal': 15.396823666949613, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be019 [Transportation] (17dttoh)|2022-05-11 01:45:25.984953|2022-05-11 02:54:45.345959|None|{'material': 0.0, 'personal': 0.0, 'transport': 104.26457472244041, 'vertrieb': 0.0, 'equipment': 0.0}
14|be018 [AC_Adjust] (17ez51n)|2022-05-16 06:40:25.831974|2022-05-16 07:44:33.031061|None|{'material': 0.0, 'personal': 14.897910415534634, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be018 [Fix] (1khv966)|2022-05-16 07:50:55.853404|2022-05-16 08:55:39.950285|None|{'material': 0.0, 'personal': 16.60990206464752, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be020 [Transportation] (12hhf5x)|2022-05-11 02:54:45.453959|2022-05-11 03:59:32.096446|None|{'material': 0.0, 'personal': 0.0, 'transport': 98.99337822609998, 'vertrieb': 0.0, 'equipment': 0.0}
14|be019 [AC_Adjust] (1qemd4m)|2022-05-16 06:40:25.831974|2022-05-16 07:42:25.350362|None|{'material': 0.0, 'personal': 21.92454911615509, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be019 [Fix] (05jz7a1)|2022-05-16 07:48:30.187071|2022-05-16 08:49:56.425502|None|{'material': 0.0, 'personal': 15.472001044209717, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be021 [Transportation] (1di9wod)|2022-05-11 03:59:32.204446|2022-05-11 05:03:47.569070|None|{'material': 0.0, 'personal': 0.0, 'transport': 91.66853032881825, 'vertrieb': 0.0, 'equipment': 0.0}
14|be020 [AC_Adjust] (0wt6kuc)|2022-05-16 06:40:25.831974|2022-05-16 07:39:03.994195|None|{'material': 0.0, 'personal': 19.625227203481863, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be020 [Fix] (1pdn5qw)|2022-05-16 07:44:57.265785|2022-05-16 08:40:27.257017|None|{'material': 0.0, 'personal': 15.079047480679632, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be022 [Transportation] (02r9vu4)|2022-05-11 05:03:47.677070|2022-05-11 06:14:32.644333|None|{'material': 0.0, 'personal': 0.0, 'transport': 89.09888733545529, 'vertrieb': 0.0, 'equipment': 0.0}
14|be021 [AC_Adjust] (15ute94)|2022-05-16 06:40:25.831974|2022-05-16 07:38:38.693805|None|{'material': 0.0, 'personal': 14.629079532566555, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be021 [Fix] (0q0301q)|2022-05-16 07:44:37.834836|2022-05-16 08:42:00.413416|None|{'material': 0.0, 'personal': 15.664738494778534, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be023 [Transportation] (19pabpl)|2022-05-11 06:14:32.752333|2022-05-11 07:26:21.176375|None|{'material': 0.0, 'personal': 0.0, 'transport': 101.35934422896943, 'vertrieb': 0.0, 'equipment': 0.0}
14|be022 [AC_Adjust] (0vvluzm)|2022-05-16 06:40:25.831974|2022-05-16 07:38:02.764415|None|{'material': 0.0, 'personal': 15.146856122035679, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be022 [Fix] (17b50pu)|2022-05-16 07:43:39.623703|2022-05-16 08:42:21.439097|None|{'material': 0.0, 'personal': 14.889187776496108, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be023 [AC_Adjust] (19wkg03)|2022-05-16 06:40:25.831974|2022-05-16 07:39:29.949115|None|{'material': 0.0, 'personal': 14.256984505394332, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14|be023 [Fix] (0x4q7kw)|2022-05-16 07:45:49.616537|2022-05-16 08:47:01.454952|None|{'material': 0.0, 'personal': 16.89608695016218, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
14| (End)|2022-05-16 09:01:53.826727|2022-05-16 09:01:53.862727||{'total': 0.0}
15|start (03s352c)|2022-05-10 09:24:06.236764|2022-05-10 09:24:06.272764|None|{'total': 0.0}
15|be001 [Transportation] (1arizjy)|2022-05-10 09:24:06.380764|2022-05-10 10:27:45.480147|None|{'material': 0.0, 'personal': 0.0, 'transport': 118.86723964529044, 'vertrieb': 0.0, 'equipment': 0.0}
15|be002 [Transportation] (168fptf)|2022-05-10 09:24:06.380764|2022-05-10 10:31:06.047524|None|{'material': 0.0, 'personal': 0.0, 'transport': 88.60703344848181, 'vertrieb': 0.0, 'equipment': 0.0}
15|be001 [Form] (1mjnx0a)|2022-05-10 10:27:45.588147|2022-05-10 22:15:55.136897|None|{'material': 36.0943714081144, 'personal': 69.49677259200726, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be001 [Reinforce] (13yzgaq)|2022-05-10 23:19:53.107987|2022-05-11 00:49:16.369051|None|{'material': 10.810674865909565, 'personal': 55.56447186816059, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be003 [Transportation] (1f972w1)|2022-05-10 10:31:06.155524|2022-05-10 11:41:12.684660|None|{'material': 0.0, 'personal': 0.0, 'transport': 113.88908069673457, 'vertrieb': 0.0, 'equipment': 0.0}
15|be001 [Concrete] (13eiy6v)|2022-05-11 01:48:54.189818|2022-05-13 12:25:51.813469|None|{'material': 89.67154331938535, 'personal': 58.08463544778614, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be0045 [Transportation] (1xoqapy)|2022-05-10 11:41:12.792660|2022-05-10 12:49:30.563648|None|{'material': 0.0, 'personal': 0.0, 'transport': 104.12201145611253, 'vertrieb': 0.0, 'equipment': 0.0}
15|be002 [Form] (0iiaqxn)|2022-05-13 12:25:51.993469|2022-05-13 23:42:51.275378|None|{'material': 41.05945716686667, 'personal': 76.47896100558516, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be003 [Form] (0iuggzz)|2022-05-13 12:25:51.993469|2022-05-14 04:35:24.010430|None|{'material': 40.56952928492725, 'personal': 77.62412311990158, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be006 [Transportation] (02kxxij)|2022-05-10 12:49:30.671648|2022-05-10 13:58:18.024891|None|{'material': 0.0, 'personal': 0.0, 'transport': 89.2659973836743, 'vertrieb': 0.0, 'equipment': 0.0}
15|be002 [Reinforce] (1lhgiq1)|2022-05-14 00:47:03.837369|2022-05-14 01:57:48.693008|None|{'material': 12.429135536639114, 'personal': 71.35680970810051, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be003 [Reinforce] (0m0k0jc)|2022-05-14 05:40:59.979305|2022-05-14 06:57:18.058218|None|{'material': 12.937851723228812, 'personal': 47.119310745450164, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be002 [Concrete] (0fww053)|2022-05-14 03:01:06.544993|2022-05-16 03:41:50.882978|None|{'material': 98.22569776104764, 'personal': 67.67626917877492, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be003 [Concrete] (14125li)|2022-05-14 08:02:54.343573|2022-05-16 07:12:52.089269|None|{'material': 96.59302296912276, 'personal': 59.01769141318787, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be008 [Transportation] (1t4z8pm)|2022-05-10 13:58:18.132891|2022-05-10 15:06:29.691120|None|{'material': 0.0, 'personal': 0.0, 'transport': 107.17261474908551, 'vertrieb': 0.0, 'equipment': 0.0}
15|be009 [Transportation] (0ailuot)|2022-05-10 15:06:29.799120|2022-05-10 16:08:23.794282|None|{'material': 0.0, 'personal': 0.0, 'transport': 81.80627209251887, 'vertrieb': 0.0, 'equipment': 0.0}
15|be006 [AC_Adjust] (0lc3qvm)|2022-05-16 07:12:52.341269|2022-05-16 08:12:12.616121|None|{'material': 0.0, 'personal': 17.29728079737622, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be0045 [AC_Adjust] (0yu3ix4)|2022-05-16 07:12:52.341269|2022-05-16 08:15:34.468132|None|{'material': 0.0, 'personal': 15.517946420558156, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be010 [Transportation] (0e512lu)|2022-05-10 16:08:23.902282|2022-05-10 17:11:46.978346|None|{'material': 0.0, 'personal': 0.0, 'transport': 84.62383372296311, 'vertrieb': 0.0, 'equipment': 0.0}
15|be006 [Fix] (148puw4)|2022-05-16 08:18:32.482993|2022-05-16 09:15:06.229433|None|{'material': 0.0, 'personal': 16.68787962317069, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be0045 [Fix] (0lfh694)|2022-05-16 08:21:00.652280|2022-05-16 09:19:55.379962|None|{'material': 0.0, 'personal': 14.229483911688051, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be011 [Transportation] (0sw9g98)|2022-05-10 17:11:47.086346|2022-05-10 18:15:12.315460|None|{'material': 0.0, 'personal': 0.0, 'transport': 76.90176852895358, 'vertrieb': 0.0, 'equipment': 0.0}
15|be010 [AC_Adjust] (1f4m7i4)|2022-05-16 09:25:52.156249|2022-05-16 10:27:27.825183|None|{'material': 0.0, 'personal': 18.599588597696105, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be009 [AC_Adjust] (16usk1d)|2022-05-16 09:25:52.156249|2022-05-16 10:21:51.681646|None|{'material': 0.0, 'personal': 15.177043409848595, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be008 [AC_Adjust] (0p135hb)|2022-05-16 09:25:52.156249|2022-05-16 10:28:15.564462|None|{'material': 0.0, 'personal': 16.028762097821883, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be012 [Transportation] (0ef9ec3)|2022-05-10 18:15:12.423460|2022-05-10 19:17:13.361211|None|{'material': 0.0, 'personal': 0.0, 'transport': 86.91573741538086, 'vertrieb': 0.0, 'equipment': 0.0}
15|be010 [Fix] (1rhfk1b)|2022-05-16 10:33:18.748958|2022-05-16 11:32:03.557085|None|{'material': 0.0, 'personal': 13.77190994893964, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be009 [Fix] (0ov7zmi)|2022-05-16 10:27:46.234007|2022-05-16 11:30:56.610060|None|{'material': 0.0, 'personal': 17.789555443950352, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be008 [Fix] (0aidik3)|2022-05-16 10:34:04.535463|2022-05-16 11:35:10.568339|None|{'material': 0.0, 'personal': 15.839660729962524, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be013 [Transportation] (18ywiz5)|2022-05-10 19:17:13.469211|2022-05-10 20:20:20.016814|None|{'material': 0.0, 'personal': 0.0, 'transport': 89.55547346542596, 'vertrieb': 0.0, 'equipment': 0.0}
15|be011 [AC_Adjust] (1cjihaa)|2022-05-16 11:40:59.581243|2022-05-16 12:40:11.693683|None|{'material': 0.0, 'personal': 15.326367771332512, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
15|be012 [AC_Adjust] (0qdjcig)|2022-05-16 11:40:59.581243|2022-05-16 12:34:48.215304|None|{'material': 0.0, 'personal': 15.395893320282154, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
